id,participant_id,trial_number,scenario_text,ai_condition,ai_correctness,initial_answer,final_answer,changed,change_reason,confidence_before,confidence_after,response_time_ms,ai_advice,created_at,correct_answer_text,initial_answer_text,final_answer_text,is_correct
d0590415-c0b8-4c3b-86a8-acae8172714b,8dc4a67d-5420-4743-b269-684aa669c0ad,18,"Citrus leaves display winding, white or silvery trails across the surface, and new leaves are curled or distorted.",authority,correct,B,D,TRUE,The paragraph explained it.,4,5,32825,"The winding, white or silvery trails across the citrus leaves indicate leaf miner feeding inside the leaf tissue. This feeding damages developing leaves and causes curling and distortion. Prune heavily infested leaves to remove active larvae and reduce further injury. Apply horticultural oil to prevent additional egg-laying on new foliage. Encourage natural predators to maintain long-term population control and protect overall tree health.",2025-11-13 17:32:50.84261+00,"Prune heavily infested leaves, apply horticultural oil, and encourage natural predators",Spray with fungicide,"Prune heavily infested leaves, apply horticultural oil, and encourage natural predators",TRUE
d4661d6f-7444-4484-aed1-1447a7370fa1,8dc4a67d-5420-4743-b269-684aa669c0ad,19,"Strawberry leaves exhibit darkened and necrotic centers with browning along the leaflet bases, reducing fruit quality.",authority,incorrect,C,C,FALSE,,4,6,51006,"The darkened, necrotic centers and browning along the leaflet bases indicate a fungal infection affecting leaf tissue and reducing the plant’s ability to support healthy fruit development. Apply a fungicide to stop fungal growth and protect remaining foliage. This treatment preserves productive leaf area and supports the development of higher-quality fruit. Maintain good air circulation and sanitation practices to prevent disease spread and recurrence.",2025-11-13 17:33:42.071999+00,Apply potassium before planting and during early fruit development,Apply fungicide,Apply fungicide,FALSE
dd5ef3c6-d98e-4ef7-8fd6-373507ec06bf,8dc4a67d-5420-4743-b269-684aa669c0ad,20,"Tomato leaves, stems, and fruits have large chewed holes. You spot a large green caterpillar camouflaged along a stem.",authority,correct,B,B,FALSE,,5,6,20162,"The large chewed holes across the tomato leaves, stems, and fruit indicate caterpillar feeding, confirmed by the presence of a green hornworm on the plant. Remove the caterpillars by hand to stop immediate damage. Apply insecticidal oil to disrupt additional larvae. Till the soil to reduce overwintering pupae. Encourage natural predators to provide long-term population control and maintain healthy plant growth and fruit production.",2025-11-13 17:34:02.431396+00,"Hand-remove caterpillars, apply insecticidal oil, till soil, and encourage predators","Hand-remove caterpillars, apply insecticidal oil, till soil, and encourage predators","Hand-remove caterpillars, apply insecticidal oil, till soil, and encourage predators",TRUE
0202fba9-469b-44cf-9cf8-52ac2aad20e9,b795507a-8702-48ce-826e-0e366cc93e55,1,"Several tomatoes show leathery, dark brown patches on the blossom end of the fruit. The rot is dry and sunken, affecting the fruit base first.",nonauthority,incorrect,A,A,FALSE,,1,1,13545,"It seems the leathery, sunken patches may indicate a possible fungal involvement rather than a simple physiological disorder. The consistent pattern on the blossom end could suggest pathogen activity affecting developing tissue. Spraying with a copper-based fungicide might help limit fungal spread and protect remaining fruit. This approach aligns with standard plant pathology guidance, where copper compounds are often selected to reduce surface-level fungal presence and prevent further damage.",2025-11-13 17:29:30.038105+00,Apply a calcium source such as calcium nitrate and maintain consistent watering,Spray with a copper-based fungicide,Spray with a copper-based fungicide,FALSE
7847667c-a9c5-4a4b-b30e-248bbba789bc,b795507a-8702-48ce-826e-0e366cc93e55,2,"You notice older potato leaves turning yellow and pale, while new leaves remain green. Growth appears stunted compared to nearby plants.",nonauthority,correct,A,A,FALSE,,1,1,11961,"It seems the yellowing of older leaves may indicate nitrogen mobilization toward new growth, leaving mature foliage depleted. This pattern often suggests a nutrient shortage rather than disease. Applying a nitrogen-rich fertilizer could help restore balance, perhaps supporting more uniform leaf color and improved vigor. This approach aligns with standard agronomic reasoning, where nitrogen availability strongly influences vegetative growth and overall plant productivity.",2025-11-13 17:29:42.156363+00,Apply a nitrogen-rich fertilizer,Improve soil drainage,Improve soil drainage,FALSE
60dea9a3-6ec7-411d-8838-5b749574afa1,b795507a-8702-48ce-826e-0e366cc93e55,3,"Tomato leaves show a dark, purplish discoloration starting along the veins and spreading outward. Growth is slow and stems appear thin.",nonauthority,incorrect,A,A,FALSE,,1,1,10033,"It seems the purplish discoloration along the veins may indicate limited nitrogen availability, possibly affecting chlorophyll production and overall metabolism. The thin stems and slow growth could reflect reduced nutrient flow to developing tissues. Adding ammonium nitrate may provide a readily accessible nitrogen source, helping restore greener foliage and stronger structural development. This aligns with standard nutrient management practices for addressing nitrogen deficiency in tomatoes.",2025-11-13 17:29:52.326926+00,Apply a phosphorus fertilizer such as superphosphate,Apply a phosphorus fertilizer such as superphosphate,Apply a phosphorus fertilizer such as superphosphate,TRUE
0270b080-0b0d-47ae-9c21-a29ea97d493b,b795507a-8702-48ce-826e-0e366cc93e55,4,"The older leaves at the base of the cucumber vine are turning pale yellow, while the upper leaves remain green.",nonauthority,correct,A,A,FALSE,,1,1,8464,"It seems the yellowing of older cucumber leaves may indicate nitrogen being relocated to support new growth. Perhaps the lower foliage is losing chlorophyll due to limited nutrient availability in the soil. Applying a nitrogen-rich fertilizer could help reestablish balanced nutrient flow, supporting more consistent leaf color. This approach aligns with greenhouse nutrient management, where nitrogen strongly influences vegetative vigor and sustained foliage health.",2025-11-13 17:30:00.922976+00,Apply a nitrogen-rich fertilizer,Apply Epsom salts,Apply Epsom salts,FALSE
9a1decfc-7614-49aa-ae8d-15db1e07aebb,b795507a-8702-48ce-826e-0e366cc93e55,5,"Examining the underside of several milkweed leaves, you notice clusters of small, pear-shaped, yellowish-green insects feeding along the veins.",nonauthority,incorrect,A,A,FALSE,,1,1,9105,"It seems these insects resemble aphids feeding directly on plant sap, which may weaken the milkweed's leaf tissues. Their presence could also introduce fungal or bacterial issues due to honeydew residue. Applying a copper-based fungicide might help limit surface-level microbial growth that often follows aphid feeding. This approach aligns with greenhouse sanitation practices, where reducing pathogen load may support overall plant stability and leaf health.",2025-11-13 17:30:10.162731+00,"Manually remove the insects, apply insecticidal soap or horticultural oil, and encourage ladybugs and lacewings",Apply a copper-based fungicide,Apply a copper-based fungicide,FALSE
6c0b568a-9261-4666-b666-c2718a69aa86,b795507a-8702-48ce-826e-0e366cc93e55,6,"Cabbage leaves have multiple holes and ragged edges, with small green caterpillars visible on the underside.",nonauthority,correct,A,A,FALSE,,1,1,8764,"It seems the ragged leaf edges and visible caterpillars suggest active chewing damage rather than nutrient or disease issues. Hand-removal may directly reduce the immediate pest population. Applying insecticidal soap could disrupt soft-bodied larvae physiology, further lowering pressure. Covering rows with mesh may prevent new moths from laying eggs. This strategy aligns with integrated pest management practices, emphasizing mechanical, chemical, and exclusion methods for sustained control.",2025-11-13 17:30:19.060166+00,"Hand-remove worms, apply insecticidal soap, and cover crop rows with mesh",Apply fungicide and reduce watering,Apply fungicide and reduce watering,FALSE
7bbbc53b-eb2a-4e97-b22c-0e1c18e6c83c,b795507a-8702-48ce-826e-0e366cc93e55,7,"Several branches and twigs on the pear tree appear blackened, with shriveled leaves and blossoms still attached, resembling fire damage.",nonauthority,incorrect,A,A,FALSE,,1,1,9623,"It seems the blackened twigs and dried blossoms may indicate tissue collapse associated with pathogen activity. The lingering, scorched appearance often aligns with infections that spread through vascular tissues. Applying fungicide at the trunk base might help limit pathogen movement into central transport pathways, perhaps slowing progression. This approach aligns with orchard management practices that focus on protecting primary vascular routes to support overall tree stability.",2025-11-13 17:30:28.825043+00,Prune 6–12 inches below affected areas and apply a bactericide,Spray with horticultural oils,Spray with horticultural oils,FALSE
fa2e8312-fac7-4268-ab2f-aedc09cd2ade,b795507a-8702-48ce-826e-0e366cc93e55,8,"Soybean leaves are yellowing from the outer edges inward, and the overall growth appears stunted.",nonauthority,correct,A,A,FALSE,,1,1,9605,"It seems the yellowing from the leaf margins inward may indicate a possible phosphorus limitation affecting energy transfer in the plant's tissues. The stunted growth could reflect reduced root development and limited nutrient movement. Applying a phosphorus-rich fertilizer may help restore metabolic function and support more vigorous growth. This approach aligns with standard agronomic reasoning, where phosphorus availability strongly influences root efficiency and overall plant performance.",2025-11-13 17:30:38.559222+00,Apply a phosphorus-rich fertilizer,Flush soil with water,Flush soil with water,FALSE
d706fa2d-c4a0-4981-bdee-00b29faf4313,b795507a-8702-48ce-826e-0e366cc93e55,9,"Cucumber leaves show signs of phosphorus toxicity, with leaf burn and nutrient imbalance. Soil tests reveal excessive phosphorus levels.",nonauthority,incorrect,A,A,FALSE,,1,1,8742,"It seems the excessive phosphorus in the soil may be restricting magnesium uptake, which often leads to leaf burn and overall nutrient imbalance in cucumbers. Epsom salts provide magnesium sulfate, which could help restore magnesium availability without adding more phosphorus. This adjustment aligns with soil test evidence and standard nutrient correction practices, perhaps supporting healthier chlorophyll development and more stable leaf function.",2025-11-13 17:30:47.430562+00,"Stop phosphorus-rich fertilizers, use cover crops, flush soil, and rebalance nutrients",Apply Epsom salts,Apply Epsom salts,FALSE
219f30e5-3b2f-48e9-bbdf-c03bd9ea5f6f,b795507a-8702-48ce-826e-0e366cc93e55,10,"White, powdery spots have formed on both sides of squash leaves, spreading quickly and reducing photosynthesis.",nonauthority,correct,A,A,FALSE,,1,1,9776,"It seems the white, powdery coating suggests a fungal presence that may be limiting light absorption and reducing leaf efficiency. Removing infected leaves could lower the immediate spore load and slow spread. Applying a fungicide might further suppress pathogen activity and help protect healthy tissue. This approach aligns with greenhouse management practices where early removal and targeted treatment often maintain stable plant function and productivity.",2025-11-13 17:30:57.334285+00,Remove infected leaves and apply a fungicide,Apply a bactericide,Apply a bactericide,FALSE
